time	0.000	0.020	0.040	0.060	0.080	0.100	0.120	0.140	0.160	0.180	0.200	0.220	0.240	0.260	0.280	0.300	0.320	0.340	0.360	0.380	0.400	0.420	0.440	0.460	0.480	0.500	0.520	0.540	0.560	0.580	0.600	0.620	0.640	0.660	0.680	0.700	0.720	0.740	0.760	0.780	0.800	0.820	0.840	0.860	0.880	0.900	0.920	0.940	0.960	0.980	1.000	1.020	1.040	1.060	1.080	1.100	1.120	1.140	1.160	1.180	1.200	1.220	1.240	1.260	1.280	1.300	1.320	1.340	1.360	1.380	1.400	1.420	1.440	1.460	1.480	1.500	1.520	1.540	1.560	1.580	1.600	1.620	1.640	1.660	1.680	1.700	1.720	1.740	1.760	1.780	1.800	1.820	1.840	1.860	1.880	1.900	1.920	1.940	1.960	1.980	2.000	2.020	2.040	2.060	2.080	2.100	2.120	2.140	2.160	2.180	2.200	2.220	2.240	2.260	2.280	2.300	2.320	2.340	2.360	2.380	2.400	2.420	2.440	2.460	2.480	2.500	2.520	2.540	2.560	2.580	2.600	2.620	2.640	2.660	2.680	2.700	2.720	2.740	2.760	2.780	2.800	2.820	2.840	2.860	2.880	2.900	2.920	2.940	2.960	2.980	3.000	3.020	3.040	3.060	3.080	3.100	3.120	3.140	3.160	3.180	3.200	3.220	3.240	3.260	3.280	3.300	3.320	3.340	3.360	3.380	3.400	3.420	3.440	3.460	3.480	3.500	3.520	3.540	3.560	3.580	3.600	3.620	3.640	3.660	3.680	3.700	3.720	3.740	3.760	3.780	3.800	3.820	3.840	3.860	3.880	3.900	3.920	3.940	3.960	3.980	4.000	4.020	4.040	4.060	4.080	4.100	4.120	4.140	4.160	4.180	4.200	4.220	4.240	4.260	4.280	4.300	4.320	4.340	4.360	4.380	4.400	4.420	4.440	4.460	4.480	4.500	4.520	4.540	4.560	4.580	4.600	4.620	4.640	4.660	4.680	4.700	4.720	4.740	4.760	4.780	4.800	4.820	4.840	4.860	4.880	4.900	4.920	4.940	4.960	4.980	5.000	5.020	5.040	5.060	5.080	5.100	5.120	5.140	5.160	5.180	5.200	5.220	5.240	5.260	5.280	5.300	5.320	5.340	5.360	5.380	5.400	5.420	5.440	5.460	5.480	5.500	5.520	5.540	5.560	5.580	5.600	5.620	5.640	5.660	5.680	5.700	5.720	5.740	5.760	5.780	5.800	5.820	5.840	5.860	5.880	5.900	5.920	5.940	5.960	5.980	6.000	6.020	6.040	6.060	6.080	6.100	6.120	6.140	6.160	6.180	6.200	6.220	6.240	6.260	6.280	6.300	6.320	6.340	6.360	6.380	6.400	6.420	6.440	6.460	6.480	6.500	6.520	6.540	6.560	6.580	6.600	6.620	6.640	6.660	6.680	6.700	6.720	6.740	6.760	6.780	6.800	6.820	6.840	6.860	6.880	6.900	6.920	6.940	6.960	6.980	7.000	7.020	7.040	7.060	7.080	7.100	7.120	7.140	7.160	7.180	7.200	7.220	7.240	7.260	7.280	7.300	7.320	7.340	7.360	7.380	7.400	7.420	7.440	7.460	7.480	7.500	7.520	7.540	7.560	7.580	7.600	7.620	7.640	7.660	7.680	7.700	7.720	7.740	7.760	7.780	7.800	7.820	7.840	7.860	7.880	7.900	7.920	7.940	7.960	7.980	8.000	8.020	8.040	8.060	8.080	8.100	8.120	8.140	8.160	8.180	8.200	8.220	8.240	8.260	8.280	8.300	8.320	8.340	8.360	8.380	8.400	8.420	8.440	8.460	8.480	8.500	8.520	8.540	8.560	8.580	8.600	8.620	8.640	8.660	8.680	8.700	8.720	8.740	8.760	8.780	8.800	8.820	8.840	8.860	8.880	8.900	8.920	8.940	8.960	8.980	9.000	9.020	9.040	9.060	9.080	9.100	9.120	9.140	9.160	9.180	9.200	9.220	9.240	9.260	9.280	9.300	9.320	9.340	9.360	9.380	9.400	9.420	9.440	9.460	9.480	9.500	9.520	9.540	9.560	9.580	9.600	9.620	9.640	9.660	9.680	9.700	9.720	9.740	9.760	9.780	9.800	9.820	9.840	9.860	9.880	9.900	9.920	9.940	9.960	9.980	10.000	10.020	10.040	10.060	10.080	10.100	10.120	10.140	10.160	10.180	10.200	10.220	10.240	10.260	10.280	10.300	10.320	10.340	10.360	10.380	10.400	10.420	10.440	10.460	10.480	10.500	10.520	10.540	10.560	10.580	10.600	10.620	10.640	10.660	10.680	10.700	10.720	10.740	10.760	10.780	10.800	10.820	10.840	10.860	10.880	10.900	10.920	10.940	10.960	10.980	11.000	11.020	11.040	11.060	11.080	11.100	11.120	11.140	11.160	11.180	11.200	11.220	11.240	11.260	11.280	11.300	11.320	11.340	11.360	11.380	11.400	11.420	11.440	11.460	11.480	11.500	11.520	11.540	11.560	11.580	11.600	11.620	11.640	11.660	11.680	11.700	11.720	11.740	11.760	11.780	11.800	11.820	11.840	11.860	11.880	11.900	11.920	11.940	11.960	11.980	12.000	12.020	12.040	12.060	12.080	12.100	12.120	12.140	12.160	12.180	12.200	12.220	12.240	12.260	12.280	12.300	12.320	12.340	12.360	12.380	12.400	12.420	12.440	12.460	12.480	12.500	12.520	12.540	12.560	12.580	12.600	12.620	12.640	12.660	12.680	12.700	12.720	12.740	12.760	12.780	12.800	12.820	12.840	12.860	12.880	12.900	12.920	12.940	12.960	12.980	13.000	13.020	13.040	13.060	13.080	13.100	13.120	13.140	13.160	13.180	13.200	13.220	13.240	13.260	13.280	13.300	13.320	13.340	13.360	13.380	13.400	13.420	13.440	13.460	13.480	13.500	13.520	13.540	13.560	13.580	13.600	13.620	13.640	13.660	13.680	13.700	13.720	13.740	13.760	13.780	13.800	13.820	13.840	13.860	13.880	13.900	13.920	13.940	13.960	13.980	14.000	14.020	14.040	14.060	14.080	14.100	14.120	14.140	14.160	14.180	14.200	14.220	14.240	14.260	14.280	14.300	14.320	14.340	14.360	14.380	14.400	14.420	14.440	14.460	14.480	14.500	14.520	14.540	14.560	14.580	14.600	14.620	14.640	14.660	14.680	14.700	14.720	14.740	14.760	14.780	14.800	14.820	14.840	14.860	14.880	14.900	14.920	14.940	14.960	14.980	15.000	15.020	15.040	15.060	15.080	15.100	15.120	15.140	15.160	15.180	15.200	15.220	15.240	15.260	15.280	15.300	15.320	15.340	15.360	15.380	15.400	15.420	15.440	15.460	15.480	15.500	15.520	15.540	15.560	15.580	15.600	15.620	15.640	15.660	15.680	15.700	15.720	15.740	15.760	15.780	15.800	15.820	15.840	15.860	15.880	15.900	15.920	15.940	15.960	15.980	16.000	16.020	16.040	16.060	16.080	16.100	16.120	16.140	16.160	16.180	16.200	16.220	16.240	16.260	16.280	16.300	16.320	16.340	16.360	16.380	16.400	16.420	16.440	16.460	16.480	16.500	16.520	16.540	16.560	16.580	16.600	16.620	16.640	16.660	16.680	16.700	16.720	16.740	16.760	16.780	16.800	16.820	16.840	16.860	16.880	16.900	16.920	16.940	16.960	16.980	17.000	17.020	17.040	17.060	17.080	17.100	17.120	17.140	17.160	17.180	17.200	17.220	17.240	17.260	17.280	17.300	17.320	17.340	17.360	17.380	17.400	17.420	17.440	17.460	17.480	17.500	17.520	17.540	17.560	17.580	17.600	17.620	17.640	17.660	17.680	17.700	17.720	17.740	17.760	17.780	17.800	17.820	17.840	17.860	17.880	17.900	17.920	17.940	17.960	17.980	18.000	18.020	18.040	18.060	18.080	18.100	18.120	18.140	18.160	18.180	18.200	18.220	18.240	18.260	18.280	18.300	18.320	18.340	18.360	18.380	18.400	18.420	18.440	18.460	18.480	18.500	18.520	18.540	18.560	18.580	18.600	18.620	18.640	18.660	18.680	18.700	18.720	18.740	18.760	18.780	18.800	18.820	18.840	18.860	18.880	18.900	18.920	18.940	18.960	18.980	19.000	19.020	19.040	19.060	19.080	19.100	19.120	19.140	19.160	19.180	19.200	19.220	19.240	19.260	19.280	19.300	19.320	19.340	19.360	19.380	19.400	19.420	19.440	19.460	19.480	19.500	19.520	19.540	19.560	19.580	19.600	19.620	19.640	19.660	19.680	19.700	19.720	19.740	19.760	19.780	19.800	19.820	19.840	19.860	19.880	19.900	19.920	19.940	19.960	19.980	20.000	20.020	20.040	20.060	20.080	20.100	20.120	20.140	20.160	20.180	20.200	20.220	20.240	20.260	20.280	20.300	20.320	20.340	20.360	20.380	20.400	20.420	20.440	20.460	20.480	20.500	20.520	20.540	20.560	20.580	20.600	20.620	20.640	20.660	20.680	20.700	20.720	20.740	20.760	20.780	20.800	20.820	20.840	20.860	20.880	20.900	20.920	20.940	20.960	20.980	21.000	21.020	21.040	21.060	21.080	21.100	21.120	21.140	21.160	21.180	21.200	21.220	21.240	21.260	21.280	21.300	21.320	21.340	21.360	21.380	21.400	21.420	21.440	21.460	21.480	21.500	21.520	21.540	21.560	21.580	21.600	21.620	21.640	21.660	21.680	21.700	21.720	21.740	21.760	21.780	21.800	21.820	21.840	21.860	21.880	21.900	21.920	21.940	21.960	21.980	22.000	22.020	22.040	22.060	22.080	22.100	22.120	22.140	22.160	22.180	22.200	22.220	22.240	22.260	22.280	22.300	22.320	22.340	22.360	22.380	22.400	22.420	22.440	22.460	22.480	22.500	22.520	22.540	22.560	22.580	22.600	22.620	22.640	22.660	22.680	22.700	22.720	22.740	22.760	22.780	22.800	22.820	22.840	22.860	22.880	22.900	22.920	22.940	22.960	22.980	23.000	23.020	23.040	23.060	23.080	23.100	23.120	23.140	23.160	23.180	23.200	23.220	23.240	23.260	23.280	23.300	23.320	23.340	23.360	23.380	23.400	23.420	23.440	23.460	23.480	23.500	23.520	23.540	23.560	23.580	23.600	23.620	23.640	23.660	23.680	23.700	23.720	23.740	23.760	23.780	23.800	23.820	23.840	23.860	23.880	23.900	23.920	23.940	23.960	23.980	24.000	24.020	24.040	24.060	24.080	24.100	24.120	24.140	24.160	24.180	24.200	24.220	24.240	24.260	24.280	24.300	24.320	24.340	24.360	24.380	24.400	24.420	24.440	24.460	24.480	24.500	24.520	24.540	24.560	24.580	24.600	24.620	24.640	24.660	24.680	24.700	24.720	24.740	24.760	24.780	24.800	24.820	24.840	24.860	24.880	24.900	24.920	24.940	24.960	24.980	25.000
Analyte1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.001	0.002	0.004	0.007	0.012	0.019	0.032	0.050	0.079	0.122	0.183	0.271	0.392	0.556	0.773	1.054	1.409	1.845	2.369	2.982	3.679	4.449	5.273	6.126	6.977	7.788	8.521	9.139	9.608	9.900	10.000	9.900	9.608	9.139	8.521	7.788	6.977	6.126	5.273	4.449	3.679	2.982	2.369	1.845	1.409	1.054	0.773	0.556	0.392	0.271	0.183	0.122	0.079	0.050	0.032	0.019	0.012	0.007	0.004	0.002	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
